loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_model_preparation_time,eval_cer,eval_wer,eval_chrf,eval_exact_match,eval_word_accuracy,eval_punct_precision,eval_punct_recall,eval_punct_f1,eval_punct_accuracy,eval_capitalization_accuracy,eval_capitalization_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
10.7649072265625,444.0039367675781,5.3068592057761725e-05,0.07230657989877079,50,,,,,,,,,,,,,,,,,,,,,
4.496981201171875,88.3158187866211,0.0001072202166064982,0.14461315979754158,100,,,,,,,,,,,,,,,,,,,,,
2.2778504943847655,9.2981538772583,0.00016137184115523463,0.21691973969631237,150,,,,,,,,,,,,,,,,,,,,,
1.5482176208496095,5.152273178100586,0.0002155234657039711,0.28922631959508316,200,,,,,,,,,,,,,,,,,,,,,
1.2191169738769532,4.761117935180664,0.0002696750902527076,0.3615328994938539,250,,,,,,,,,,,,,,,,,,,,,
1.0299257659912109,3.574134111404419,0.0002987450085567598,0.43383947939262474,300,,,,,,,,,,,,,,,,,,,,,
0.923861083984375,2.1744110584259033,0.00029589275527666854,0.5061460592913956,350,,,,,,,,,,,,,,,,,,,,,
0.8702567291259765,2.36330509185791,0.0002930405019965773,0.5784526391901663,400,,,,,,,,,,,,,,,,,,,,,
0.7913923645019532,2.075697422027588,0.00029018824871648597,0.6507592190889371,450,,,,,,,,,,,,,,,,,,,,,
0.7292288970947266,3.1997458934783936,0.0002873359954363947,0.7230657989877078,500,,,,,,,,,,,,,,,,,,,,,
0.7415922546386718,1.829210638999939,0.00028448374215630346,0.7953723788864787,550,,,,,,,,,,,,,,,,,,,,,
0.6818928527832031,1.5097039937973022,0.0002816314888762122,0.8676789587852495,600,,,,,,,,,,,,,,,,,,,,,
0.6627235412597656,4.146871089935303,0.0002787792355961209,0.9399855386840202,650,,,,,,,,,,,,,,,,,,,,,
