loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_cer,eval_wer,eval_chrf,eval_exact_match,eval_word_accuracy,eval_punct_precision,eval_punct_recall,eval_punct_f1,eval_punct_accuracy,eval_capitalization_accuracy,eval_capitalization_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.2015164947509767,1.4581825733184814,0.00021092181320352902,1.6623282718727403,1150,,,,,,,,,,,,,,,,,,,,
1.1492831420898437,2.5915567874908447,0.00020635838150289017,1.7346348517715113,1200,,,,,,,,,,,,,,,,,,,,
1.0936952209472657,2.776962995529175,0.0002017949498022513,1.8069414316702819,1250,,,,,,,,,,,,,,,,,,,,
1.1033731079101563,1.8246113061904907,0.0001972315181016124,1.8792480115690529,1300,,,,,,,,,,,,,,,,,,,,
1.1524942779541016,1.824704885482788,0.0001926680864009735,1.9515545914678236,1350,,,,,,,,,,,,,,,,,,,,
,,,2.0,1384,0.43947839736938477,0.06393406103809311,0.21085568859777212,82.99657736473073,0.16702819956616052,0.6741099119215979,0.7535681863900944,0.366380293444218,0.46055397408300197,0.5779953181527985,0.9759553587823638,0.7367362895118954,78.1076,17.706,2.215,,,,,
1.0425345611572265,1.865748643875122,0.00018810465470033464,2.0231381055676065,1400,,,,,,,,,,,,,,,,,,,,
1.0134510803222656,2.1033523082733154,0.00018354122299969576,2.0954446854663775,1450,,,,,,,,,,,,,,,,,,,,
1.0364453887939453,2.1724658012390137,0.00017897779129905688,2.167751265365148,1500,,,,,,,,,,,,,,,,,,,,
1.0725491333007813,2.5089681148529053,0.000174414359598418,2.240057845263919,1550,,,,,,,,,,,,,,,,,,,,
0.9456729125976563,2.0570995807647705,0.0001698509278977791,2.3123644251626896,1600,,,,,,,,,,,,,,,,,,,,
0.9478672027587891,2.1328470706939697,0.00016528749619714023,2.3846710050614606,1650,,,,,,,,,,,,,,,,,,,,
1.0416658782958985,2.530496597290039,0.00016072406449650138,2.4569775849602316,1700,,,,,,,,,,,,,,,,,,,,
0.9262779235839844,2.7541356086730957,0.00015616063279586247,2.529284164859002,1750,,,,,,,,,,,,,,,,,,,,
0.9717118835449219,2.196199655532837,0.0001515972010952236,2.601590744757773,1800,,,,,,,,,,,,,,,,,,,,
0.9471630096435547,2.619009494781494,0.00014703376939458472,2.6738973246565436,1850,,,,,,,,,,,,,,,,,,,,
0.8913385009765625,1.5299155712127686,0.00014247033769394584,2.7462039045553146,1900,,,,,,,,,,,,,,,,,,,,
0.8902721405029297,2.0064172744750977,0.00013790690599330696,2.8185104844540856,1950,,,,,,,,,,,,,,,,,,,,
0.9534800720214843,1.7225680351257324,0.00013334347429266806,2.890817064352856,2000,,,,,,,,,,,,,,,,,,,,
0.8597811126708984,2.405038833618164,0.00012878004259202918,2.9631236442516267,2050,,,,,,,,,,,,,,,,,,,,
,,,3.0,2076,0.3928319811820984,0.05797505012252172,0.19391714297634444,84.48608065635355,0.19088937093275488,0.6926768721555647,0.7545387970816849,0.38105330524762615,0.47304012724353967,0.5996592844974447,0.9764610969843652,0.7475632460847662,78.0945,17.709,2.215,,,,,
0.8915056610107421,1.990587830543518,0.0001242166108913903,3.03470715835141,2100,,,,,,,,,,,,,,,,,,,,
0.843564224243164,2.1264498233795166,0.00011965317919075144,3.107013738250181,2150,,,,,,,,,,,,,,,,,,,,
0.9094773864746094,1.7623417377471924,0.00011508974749011255,3.1793203181489513,2200,,,,,,,,,,,,,,,,,,,,
