loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_model_preparation_time,eval_cer,eval_wer,eval_chrf,eval_exact_match,eval_word_accuracy,eval_punct_precision,eval_punct_recall,eval_punct_f1,eval_punct_accuracy,eval_capitalization_accuracy,eval_capitalization_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.32286773681640624,2.1104114055633545,6.489199878308488e-05,3.9746926970354304,2750,,,,,,,,,,,,,,,,,,,,,
,,,4.0,2768,0.0913836732506752,0.0014,0.10050716085611304,0.20242070116861435,84.29963446006036,0.32393347794649313,0.7329420090753924,0.713597115841453,0.41261217819236085,0.4825340931784086,0.6338599487617421,0.9810019774508485,0.8083150527525331,204.695,6.756,1.69,,,,,
0.29754856109619143,1.2913968563079834,6.032856708244599e-05,4.046276211135213,2800,,,,,,,,,,,,,,,,,,,,,
0.28152416229248045,1.6274319887161255,5.5765135381807116e-05,4.118582791033984,2850,,,,,,,,,,,,,,,,,,,,,
0.2815146255493164,0.9725207686424255,5.120170368116823e-05,4.190889370932755,2900,,,,,,,,,,,,,,,,,,,,,
0.30020301818847656,1.0369046926498413,4.6638271980529356e-05,4.263195950831526,2950,,,,,,,,,,,,,,,,,,,,,
0.2663462829589844,1.12303626537323,4.207484027989047e-05,4.335502530730296,3000,,,,,,,,,,,,,,,,,,,,,
0.29925773620605467,1.0969936847686768,3.7511408579251595e-05,4.407809110629067,3050,,,,,,,,,,,,,,,,,,,,,
0.26879039764404294,0.8506477475166321,3.294797687861271e-05,4.480115690527838,3100,,,,,,,,,,,,,,,,,,,,,
0.2737533378601074,1.2318456172943115,2.8384545177973835e-05,4.552422270426609,3150,,,,,,,,,,,,,,,,,,,,,
0.27515277862548826,1.679511308670044,2.3821113477334955e-05,4.624728850325379,3200,,,,,,,,,,,,,,,,,,,,,
0.2893295097351074,1.1599053144454956,1.9257681776696075e-05,4.69703543022415,3250,,,,,,,,,,,,,,,,,,,,,
0.30133642196655275,1.133989930152893,1.4694250076057193e-05,4.769342010122921,3300,,,,,,,,,,,,,,,,,,,,,
0.26268884658813474,1.877029299736023,1.0130818375418313e-05,4.841648590021692,3350,,,,,,,,,,,,,,,,,,,,,
0.29731143951416017,1.2729160785675049,5.567386674779434e-06,4.913955169920463,3400,,,,,,,,,,,,,,,,,,,,,
0.2852236938476562,0.6798899173736572,1.0039549741405534e-06,4.986261749819233,3450,,,,,,,,,,,,,,,,,,,,,
,,,5.0,3460,0.09107647836208344,0.0014,0.0999808618544863,0.20121035058430717,84.47461729652115,0.3275488069414317,0.744045636242505,0.6996930097301136,0.419916093857569,0.48320878257643446,0.6362278643055259,0.9811144933838604,0.8092449278393642,228.8781,6.043,1.512,,,,,
,,,5.0,3460,,,,,,,,,,,,,,,,,1700.3013,32.535,2.035,1.796564554128384e+16,0.6555783605299933
